Name,Algorithm, Descending?, Runtime(s), n, SOL, OPT, SOL/OPT,KnownOptimalSOL,SOL/KOS, capacity, result_bins
TEST0030, almost_worst_fit, True,0.001266,55,17,16,1.0625,28,0.607143,10000,[[(0， 4922)， (1， 4854)]， [(2， 4844)， (4， 4723)]， [(3， 4729)， (6， 4522)]， [(5， 4575)， (8， 4452)]， [(7， 4508)， (10， 4282)， (45， 1178)]， [(9， 4426)， (12， 4095)， (38， 1468)]， [(11， 4113)， (14， 4050)， (36， 1566)]， [(13， 4062)， (16， 3813)， (35， 1740)]， [(15， 3940)， (18， 3755)， (34， 2162)]， [(17， 3777)， (20， 3738)， (33， 2183)]， [(19， 3746)， (22， 3389)， (32， 2286)]， [(21， 3457)， (24， 3319)， (28， 3020)]， [(23， 3325)， (26， 3239)， (27， 3173)]， [(25， 3255)， (30， 2700)， (31， 2316)， (37， 1530)]， [(29， 2875)， (40， 1366)， (41， 1365)， (42， 1287)， (43， 1256)， (44， 1226)]， [(39， 1439)， (47， 753)， (48， 742)， (49， 666)， (50， 484)， (51， 228)， (52， 212)， (53， 203)， (54， 33)]， [(46， 984)]]
TEST0030, best_fit, True,0.0013,55,16,16,1.0,28,0.571429,10000,[[(0， 4922)， (1， 4854)]， [(2， 4844)， (3， 4729)]， [(4， 4723)， (5， 4575)， (49， 666)， (54， 33)]， [(6， 4522)， (7， 4508)， (47， 753)， (53， 203)]， [(8， 4452)， (9， 4426)， (46， 984)]， [(10， 4282)， (11， 4113)， (36， 1566)]， [(12， 4095)， (13， 4062)， (35， 1740)]， [(14， 4050)， (15， 3940)， (38， 1468)， (50， 484)]， [(16， 3813)， (17， 3777)， (31， 2316)]， [(18， 3755)， (19， 3746)， (32， 2286)， (52， 212)]， [(20， 3738)， (21， 3457)， (30， 2700)]， [(22， 3389)， (23， 3325)， (25， 3255)]， [(24， 3319)， (26， 3239)， (27， 3173)， (51， 228)]， [(28， 3020)， (29， 2875)， (33， 2183)， (37， 1530)]， [(34， 2162)， (39， 1439)， (40， 1366)， (41， 1365)， (42， 1287)， (43， 1256)， (48， 742)]， [(44， 1226)， (45， 1178)]]
TEST0030, best_fit, True,0.0013,55,16,16,1.0,28,0.571429,10000,[[(0， 4922)， (1， 4854)]， [(2， 4844)， (3， 4729)]， [(4， 4723)， (5， 4575)， (49， 666)， (54， 33)]， [(6， 4522)， (7， 4508)， (47， 753)， (53， 203)]， [(8， 4452)， (9， 4426)， (46， 984)]， [(10， 4282)， (11， 4113)， (36， 1566)]， [(12， 4095)， (13， 4062)， (35， 1740)]， [(14， 4050)， (15， 3940)， (38， 1468)， (50， 484)]， [(16， 3813)， (17， 3777)， (31， 2316)]， [(18， 3755)， (19， 3746)， (32， 2286)， (52， 212)]， [(20， 3738)， (21， 3457)， (30， 2700)]， [(22， 3389)， (23， 3325)， (25， 3255)]， [(24， 3319)， (26， 3239)， (27， 3173)， (51， 228)]， [(28， 3020)， (29， 2875)， (33， 2183)， (37， 1530)]， [(34， 2162)， (39， 1439)， (40， 1366)， (41， 1365)， (42， 1287)， (43， 1256)， (48， 742)]， [(44， 1226)， (45， 1178)]]
TEST0005, next_fit, True,7.2e-05,57,18,15,1.2,29,0.62069,10000,[[(0， 4964)， (1， 4950)]， [(2， 4826)， (3， 4816)]， [(4， 4808)， (5， 4682)]， [(6， 4663)， (7， 4631)]， [(8， 4451)， (9， 4387)]， [(10， 4233)， (11， 4127)]， [(12， 3992)， (13， 3968)]， [(14， 3858)， (15， 3698)]， [(16， 3672)， (17， 3565)]， [(18， 3387)， (19， 3336)]， [(20， 3309)， (21， 3118)， (22， 3078)]， [(23， 2988)， (24， 2870)， (25， 2862)]， [(26， 2847)， (27， 2735)， (28， 2716)]， [(29， 2652)， (30， 2631)， (31， 2553)]， [(32， 2496)， (33， 2406)， (34， 2125)， (35， 2017)]， [(36， 1939)， (37， 1848)， (38， 1832)， (39， 1672)， (40， 1624)]， [(41， 1593)， (42， 1436)， (43， 1225)， (44， 1212)， (45， 1060)， (46， 943)， (47， 763)， (48， 733)， (49， 583)]， [(50， 476)， (51， 462)， (52， 278)， (53， 246)， (54， 80)， (55， 74)， (56， 40)]]
TEST0005, first_fit, True,0.000509,57,15,15,1.0,29,0.517241,10000,[[(0， 4964)， (1， 4950)， (54， 80)]， [(2， 4826)， (3， 4816)， (52， 278)， (55， 74)]， [(4， 4808)， (5， 4682)， (50， 476)]， [(6， 4663)， (7， 4631)， (49， 583)， (56， 40)]， [(8， 4451)， (9， 4387)， (45， 1060)]， [(10， 4233)， (11， 4127)， (40， 1624)]， [(12， 3992)， (13， 3968)， (35， 2017)]， [(14， 3858)， (15， 3698)， (33， 2406)]， [(16， 3672)， (17， 3565)， (27， 2735)]， [(18， 3387)， (19， 3336)， (21， 3118)]， [(20， 3309)， (22， 3078)， (23， 2988)， (51， 462)]， [(24， 2870)， (25， 2862)， (26， 2847)， (43， 1225)]， [(28， 2716)， (29， 2652)， (30， 2631)， (36， 1939)]， [(31， 2553)， (32， 2496)， (34， 2125)， (37， 1848)， (46， 943)]， [(38， 1832)， (39， 1672)， (41， 1593)， (42， 1436)， (44， 1212)， (47， 763)， (48， 733)， (53， 246)]]
TEST0005, worst_fit, True,0.001123,57,16,15,1.066667,29,0.551724,10000,[[(0， 4964)， (1， 4950)]， [(2， 4826)， (3， 4816)]， [(4， 4808)， (5， 4682)]， [(6， 4663)， (7， 4631)]， [(8， 4451)， (9， 4387)， (46， 943)]， [(10， 4233)， (11， 4127)， (44， 1212)]， [(12， 3992)， (13， 3968)， (36， 1939)]， [(14， 3858)， (15， 3698)， (35， 2017)]， [(16， 3672)， (17， 3565)， (27， 2735)]， [(18， 3387)， (19， 3336)， (23， 2988)]， [(20， 3309)， (21， 3118)， (22， 3078)]， [(24， 2870)， (25， 2862)， (26， 2847)， (45， 1060)]， [(28， 2716)， (29， 2652)， (30， 2631)， (37， 1848)]， [(31， 2553)， (32， 2496)， (33， 2406)， (34， 2125)]， [(38， 1832)， (39， 1672)， (40， 1624)， (41， 1593)， (42， 1436)， (43， 1225)]， [(47， 763)， (48， 733)， (49， 583)， (50， 476)， (51， 462)， (52， 278)， (53， 246)， (54， 80)， (55， 74)， (56， 40)]]
TEST0005, almost_worst_fit, True,0.0014730000000000001,57,16,15,1.066667,29,0.551724,10000,[[(0， 4964)， (1， 4950)]， [(2， 4826)， (4， 4808)]， [(3， 4816)， (6， 4663)， (53， 246)]， [(5， 4682)， (8， 4451)， (48， 733)]， [(7， 4631)， (10， 4233)， (47， 763)， (56， 40)]， [(9， 4387)， (12， 3992)， (45， 1060)， (51， 462)]， [(11， 4127)， (14， 3858)， (37， 1848)]， [(13， 3968)， (16， 3672)， (36， 1939)， (54， 80)]， [(15， 3698)， (18， 3387)， (25， 2862)]， [(17， 3565)， (20， 3309)， (21， 3118)]， [(19， 3336)， (23， 2988)， (24， 2870)， (49， 583)]， [(22， 3078)， (27， 2735)， (28， 2716)， (46， 943)， (52， 278)]， [(26， 2847)， (30， 2631)， (31， 2553)， (38， 1832)]， [(29， 2652)， (33， 2406)， (34， 2125)， (35， 2017)， (50， 476)]， [(32， 2496)， (40， 1624)， (41， 1593)， (42， 1436)， (43， 1225)， (44， 1212)， (55， 74)]， [(39， 1672)]]
TEST0005, best_fit, True,0.001525,57,15,15,1.0,29,0.517241,10000,[[(0， 4964)， (1， 4950)， (55， 74)]， [(2， 4826)， (3， 4816)， (52， 278)， (54， 80)]， [(4， 4808)， (5， 4682)， (50， 476)]， [(6， 4663)， (7， 4631)， (51， 462)]， [(8， 4451)， (9， 4387)， (45， 1060)]， [(10， 4233)， (11， 4127)， (40， 1624)]， [(12， 3992)， (13， 3968)， (35， 2017)]， [(14， 3858)， (15， 3698)， (33， 2406)]， [(16， 3672)， (17， 3565)， (27， 2735)]， [(18， 3387)， (19， 3336)， (21， 3118)]， [(20， 3309)， (22， 3078)， (23， 2988)， (49， 583)， (56， 40)]， [(24， 2870)， (25， 2862)， (26， 2847)， (43， 1225)]， [(28， 2716)， (29， 2652)， (30， 2631)， (36， 1939)]， [(31， 2553)， (32， 2496)， (34， 2125)， (37， 1848)， (46， 943)]， [(38， 1832)， (39， 1672)， (41， 1593)， (42， 1436)， (44， 1212)， (47， 763)， (48， 733)， (53， 246)]]
TEST0095, next_fit, True,6.8e-05,63,9,9,1.0,17,0.529412,10000,[[(0， 2461)， (1， 2432)， (2， 2417)， (3， 2363)]， [(4， 2290)， (5， 2262)， (6， 2244)， (7， 2199)]， [(8， 2117)， (9， 2070)， (10， 2057)， (11， 2048)]， [(12， 2037)， (13， 2000)， (14， 1988)， (15， 1981)， (16， 1976)]， [(17， 1867)， (18， 1826)， (19， 1783)， (20， 1749)， (21， 1716)]， [(22， 1669)， (23， 1618)， (24， 1561)， (25， 1544)， (26， 1466)， (27， 1438)]， [(28， 1423)， (29， 1395)， (30， 1386)， (31， 1344)， (32， 1337)， (33， 1333)， (34， 1319)]， [(35， 1307)， (36， 1272)， (37， 1271)， (38， 1265)， (39， 1225)， (40， 1006)， (41， 945)， (42， 852)， (43， 689)]， [(44， 688)， (45， 599)， (46， 594)， (47， 559)， (48， 508)， (49， 440)， (50， 437)， (51， 393)， (52， 367)， (53， 360)， (54， 315)， (55， 243)， (56， 224)， (57， 214)， (58， 205)， (59， 189)， (60， 119)， (61， 117)， (62， 111)]]
TEST0095, first_fit, True,0.00021899999999999998,63,9,9,1.0,17,0.529412,10000,[[(0， 2461)， (1， 2432)， (2， 2417)， (3， 2363)， (54， 315)]， [(4， 2290)， (5， 2262)， (6， 2244)， (7， 2199)， (41， 945)]， [(8， 2117)， (9， 2070)， (10， 2057)， (11， 2048)， (22， 1669)]， [(12， 2037)， (13， 2000)， (14， 1988)， (15， 1981)， (16， 1976)]， [(17， 1867)， (18， 1826)， (19， 1783)， (20， 1749)， (21， 1716)， (40， 1006)]， [(23， 1618)， (24， 1561)， (25， 1544)， (26， 1466)， (27， 1438)， (28， 1423)， (42， 852)]， [(29， 1395)， (30， 1386)， (31， 1344)， (32， 1337)， (33， 1333)， (34， 1319)， (35， 1307)， (47， 559)]， [(36， 1272)， (37， 1271)， (38， 1265)， (39， 1225)， (43， 689)， (44， 688)， (45， 599)， (46， 594)， (48， 508)， (49， 440)， (50， 437)， (51， 393)， (52， 367)， (55， 243)]， [(53， 360)， (56， 224)， (57， 214)， (58， 205)， (59， 189)， (60， 119)， (61， 117)， (62， 111)]]
TEST0095, worst_fit, True,0.001192,63,9,9,1.0,17,0.529412,10000,[[(0， 2461)， (1， 2432)， (2， 2417)， (3， 2363)]， [(4， 2290)， (5， 2262)， (6， 2244)， (7， 2199)， (46， 594)， (51， 393)]， [(8， 2117)， (9， 2070)， (10， 2057)， (11， 2048)， (22， 1669)]， [(12， 2037)， (13， 2000)， (14， 1988)， (15， 1981)， (16， 1976)]， [(17， 1867)， (18， 1826)， (19， 1783)， (20， 1749)， (21， 1716)， (45， 599)， (50， 437)]， [(23， 1618)， (24， 1561)， (25， 1544)， (26， 1466)， (27， 1438)， (28， 1423)， (47， 559)， (52， 367)]， [(29， 1395)， (30， 1386)， (31， 1344)， (32， 1337)， (33， 1333)， (34， 1319)， (35， 1307)， (49， 440)]， [(36， 1272)， (37， 1271)， (38， 1265)， (39， 1225)， (40， 1006)， (41， 945)， (42， 852)， (43， 689)， (44， 688)， (48， 508)]， [(53， 360)， (54， 315)， (55， 243)， (56， 224)， (57， 214)， (58， 205)， (59， 189)， (60， 119)， (61， 117)， (62， 111)]]
TEST0095, almost_worst_fit, True,0.001493,63,10,9,1.111111,17,0.588235,10000,[[(0， 2461)， (1， 2432)， (2， 2417)， (3， 2363)， (54， 315)]， [(4， 2290)， (6， 2244)， (7， 2199)， (8， 2117)， (47， 559)， (51， 393)]， [(5， 2262)， (10， 2057)， (11， 2048)， (12， 2037)， (29， 1395)]， [(9， 2070)， (14， 1988)， (15， 1981)， (16， 1976)， (17， 1867)]， [(13， 2000)， (19， 1783)， (20， 1749)， (21， 1716)， (22， 1669)， (48， 508)， (52， 367)]， [(18， 1826)， (24， 1561)， (25， 1544)， (26， 1466)， (27， 1438)， (28， 1423)， (50， 437)， (56， 224)]， [(23， 1618)， (31， 1344)， (32， 1337)， (33， 1333)， (34， 1319)， (35， 1307)， (36， 1272)， (53， 360)]， [(30， 1386)， (38， 1265)， (39， 1225)， (40， 1006)， (41， 945)， (42， 852)， (43， 689)， (44， 688)， (45， 599)， (46， 594)， (49， 440)， (55， 243)]， [(37， 1271)， (58， 205)， (59， 189)， (60， 119)， (61， 117)， (62， 111)]， [(57， 214)]]
TEST0095, best_fit, True,0.001185,63,9,9,1.0,17,0.529412,10000,[[(0， 2461)， (1， 2432)， (2， 2417)， (3， 2363)， (54， 315)]， [(4， 2290)， (5， 2262)， (6， 2244)， (7， 2199)， (42， 852)， (60， 119)]， [(8， 2117)， (9， 2070)， (10， 2057)， (11， 2048)， (22， 1669)]， [(12， 2037)， (13， 2000)， (14， 1988)， (15， 1981)， (16， 1976)]， [(17， 1867)， (18， 1826)， (19， 1783)， (20， 1749)， (21， 1716)， (40， 1006)]， [(23， 1618)， (24， 1561)， (25， 1544)， (26， 1466)， (27， 1438)， (28， 1423)， (41， 945)]， [(29， 1395)， (30， 1386)， (31， 1344)， (32， 1337)， (33， 1333)， (34， 1319)， (35， 1307)， (47， 559)]， [(36， 1272)， (37， 1271)， (38， 1265)， (39， 1225)， (43， 689)， (44， 688)， (45， 599)， (46， 594)， (48， 508)， (49， 440)， (50， 437)， (51， 393)， (52， 367)， (55， 243)]， [(53， 360)， (56， 224)， (57， 214)， (58， 205)， (59， 189)， (61， 117)， (62， 111)]]
TEST0084, next_fit, True,7.2e-05,63,14,13,1.0769229999999999,16,0.875,10000,[[(0， 4874)， (1， 4784)]， [(2， 4559)， (3， 4318)]， [(4， 4215)， (5， 3956)]， [(6， 3605)， (7， 3403)]， [(8， 3360)， (9， 3282)， (10， 2999)]， [(11， 2816)， (12， 2696)， (13， 2643)]， [(14， 2634)， (15， 2609)， (16， 2503)]， [(17， 2497)， (18， 2467)， (19， 2374)， (20， 2302)]， [(21， 2254)， (22， 2193)， (23， 2150)， (24， 2079)]， [(25， 1959)， (26， 1914)， (27， 1898)， (28， 1853)， (29， 1839)]， [(30， 1808)， (31， 1778)， (32， 1718)， (33， 1642)， (34， 1633)]， [(35， 1591)， (36， 1447)， (37， 1408)， (38， 1328)， (39， 1275)， (40， 1228)， (41， 1197)]， [(42， 1173)， (43， 1129)， (44， 1125)， (45， 1091)， (46， 1007)， (47， 975)， (48， 958)， (49， 894)， (50， 883)]， [(51， 871)， (52， 768)， (53， 706)， (54， 680)， (55， 655)， (56， 546)， (57， 459)， (58， 453)， (59， 448)， (60， 348)， (61， 222)， (62， 165)]]
TEST0084, first_fit, True,0.000293,63,13,13,1.0,16,0.8125,10000,[[(0， 4874)， (1， 4784)， (61， 222)]， [(2， 4559)， (3， 4318)， (45， 1091)]， [(4， 4215)， (5， 3956)， (30， 1808)]， [(6， 3605)， (7， 3403)， (11， 2816)， (62， 165)]， [(8， 3360)， (9， 3282)， (10， 2999)， (60， 348)]， [(12， 2696)， (13， 2643)， (14， 2634)， (25， 1959)]， [(15， 2609)， (16， 2503)， (17， 2497)， (19， 2374)]， [(18， 2467)， (20， 2302)， (21， 2254)， (22， 2193)， (52， 768)]， [(23， 2150)， (24， 2079)， (26， 1914)， (27， 1898)， (28， 1853)]， [(29， 1839)， (31， 1778)， (32， 1718)， (33， 1642)， (34， 1633)， (38， 1328)]， [(35， 1591)， (36， 1447)， (37， 1408)， (39， 1275)， (40， 1228)， (41， 1197)， (42， 1173)， (54， 680)]， [(43， 1129)， (44， 1125)， (46， 1007)， (47， 975)， (48， 958)， (49， 894)， (50， 883)， (51， 871)， (53， 706)， (55， 655)， (56， 546)]， [(57， 459)， (58， 453)， (59， 448)]]
TEST0084, worst_fit, True,0.0010689999999999999,63,13,13,1.0,16,0.8125,10000,[[(0， 4874)， (1， 4784)]， [(2， 4559)， (3， 4318)， (52， 768)]， [(4， 4215)， (5， 3956)， (34， 1633)]， [(6， 3605)， (7， 3403)， (11， 2816)]， [(8， 3360)， (9， 3282)， (10， 2999)]， [(12， 2696)， (13， 2643)， (14， 2634)， (27， 1898)]， [(15， 2609)， (16， 2503)， (17， 2497)， (22， 2193)]， [(18， 2467)， (19， 2374)， (20， 2302)， (21， 2254)]， [(23， 2150)， (24， 2079)， (25， 1959)， (26， 1914)， (28， 1853)]， [(29， 1839)， (30， 1808)， (31， 1778)， (32， 1718)， (33， 1642)， (42， 1173)]， [(35， 1591)， (36， 1447)， (37， 1408)， (38， 1328)， (39， 1275)， (40， 1228)， (41， 1197)]， [(43， 1129)， (44， 1125)， (45， 1091)， (46， 1007)， (47， 975)， (48， 958)， (49， 894)， (50， 883)， (51， 871)， (53， 706)]， [(54， 680)， (55， 655)， (56， 546)， (57， 459)， (58， 453)， (59， 448)， (60， 348)， (61， 222)， (62， 165)]]
TEST0084, almost_worst_fit, True,0.0014990000000000001,63,14,13,1.0769229999999999,16,0.875,10000,[[(0， 4874)， (1， 4784)]， [(2， 4559)， (4， 4215)， (43， 1129)]， [(3， 4318)， (6， 3605)， (28， 1853)]， [(5， 3956)， (8， 3360)， (15， 2609)]， [(7， 3403)， (10， 2999)， (11， 2816)， (55， 655)]， [(9， 3282)， (13， 2643)， (14， 2634)， (42， 1173)]， [(12， 2696)， (17， 2497)， (18， 2467)， (23， 2150)]， [(16， 2503)， (20， 2302)， (21， 2254)， (22， 2193)， (56， 546)]， [(19， 2374)， (25， 1959)， (26， 1914)， (27， 1898)， (29， 1839)]， [(24， 2079)， (31， 1778)， (32， 1718)， (33， 1642)， (34， 1633)， (44， 1125)]， [(30， 1808)， (36， 1447)， (37， 1408)， (38， 1328)， (39， 1275)， (40， 1228)， (41， 1197)]， [(35， 1591)， (46， 1007)， (47， 975)， (48， 958)， (49， 894)， (50， 883)， (51， 871)， (52， 768)， (53， 706)， (54， 680)， (57， 459)]， [(45， 1091)， (59， 448)， (60， 348)， (61， 222)， (62， 165)]， [(58， 453)]]
TEST0084, best_fit, True,0.001275,63,13,13,1.0,16,0.8125,10000,[[(0， 4874)， (1， 4784)]， [(2， 4559)， (3， 4318)， (45， 1091)]， [(4， 4215)， (5， 3956)， (30， 1808)]， [(6， 3605)， (7， 3403)， (11， 2816)， (62， 165)]， [(8， 3360)， (9， 3282)， (10， 2999)， (60， 348)]， [(12， 2696)， (13， 2643)， (14， 2634)， (25， 1959)]， [(15， 2609)， (16， 2503)， (17， 2497)， (19， 2374)]， [(18， 2467)， (20， 2302)， (21， 2254)， (22， 2193)， (52， 768)]， [(23， 2150)， (24， 2079)， (26， 1914)， (27， 1898)， (28， 1853)]， [(29， 1839)， (31， 1778)， (32， 1718)， (33， 1642)， (34， 1633)， (38， 1328)]， [(35， 1591)， (36， 1447)， (37， 1408)， (39， 1275)， (40， 1228)， (41， 1197)， (42， 1173)， (54， 680)]， [(43， 1129)， (44， 1125)， (46， 1007)， (47， 975)， (48， 958)， (49， 894)， (50， 883)， (51， 871)， (53， 706)， (55， 655)， (56， 546)， (61， 222)]， [(57， 459)， (58， 453)， (59， 448)]]
TEST0049, next_fit, True,4.8e-05,43,5,5,1.0,12,0.416667,10000,[[(0， 2472)， (1， 2371)， (2， 2027)， (3， 2026)]， [(4， 1962)， (5， 1939)， (6， 1864)， (7， 1840)， (8， 1743)]， [(9， 1681)， (10， 1639)， (11， 1554)， (12， 1542)， (13， 1298)， (14， 1280)]， [(15， 1260)， (16， 1246)， (17， 1230)， (18， 1158)， (19， 1146)， (20， 1111)， (21， 869)， (22， 826)， (23， 784)]， [(24， 781)， (25， 738)， (26， 668)， (27， 648)， (28， 641)， (29， 588)， (30， 502)， (31， 499)， (32， 465)， (33， 392)， (34， 390)， (35， 293)， (36， 231)， (37， 199)， (38， 118)， (39， 98)， (40， 88)， (41， 67)， (42， 32)]]
TEST0049, next_fit, True,4.8e-05,43,5,5,1.0,12,0.416667,10000,[[(0， 2472)， (1， 2371)， (2， 2027)， (3， 2026)]， [(4， 1962)， (5， 1939)， (6， 1864)， (7， 1840)， (8， 1743)]， [(9， 1681)， (10， 1639)， (11， 1554)， (12， 1542)， (13， 1298)， (14， 1280)]， [(15， 1260)， (16， 1246)， (17， 1230)， (18， 1158)， (19， 1146)， (20， 1111)， (21， 869)， (22， 826)， (23， 784)]， [(24， 781)， (25， 738)， (26， 668)， (27， 648)， (28， 641)， (29， 588)， (30， 502)， (31， 499)， (32， 465)， (33， 392)， (34， 390)， (35， 293)， (36， 231)， (37， 199)， (38， 118)， (39， 98)， (40， 88)， (41， 67)， (42， 32)]]
TEST0049, first_fit, True,0.0001,43,5,5,1.0,12,0.416667,10000,[[(0， 2472)， (1， 2371)， (2， 2027)， (3， 2026)， (21， 869)， (36， 231)]， [(4， 1962)， (5， 1939)， (6， 1864)， (7， 1840)， (8， 1743)， (27， 648)]， [(9， 1681)， (10， 1639)， (11， 1554)， (12， 1542)， (13， 1298)， (14， 1280)， (22， 826)， (38， 118)， (42， 32)]， [(15， 1260)， (16， 1246)， (17， 1230)， (18， 1158)， (19， 1146)， (20， 1111)， (23， 784)， (24， 781)， (25， 738)， (30， 502)]， [(26， 668)， (28， 641)， (29， 588)， (31， 499)， (32， 465)， (33， 392)， (34， 390)， (35， 293)， (37， 199)， (39， 98)， (40， 88)， (41， 67)]]
TEST0049, first_fit, True,0.0001,43,5,5,1.0,12,0.416667,10000,[[(0， 2472)， (1， 2371)， (2， 2027)， (3， 2026)， (21， 869)， (36， 231)]， [(4， 1962)， (5， 1939)， (6， 1864)， (7， 1840)， (8， 1743)， (27， 648)]， [(9， 1681)， (10， 1639)， (11， 1554)， (12， 1542)， (13， 1298)， (14， 1280)， (22， 826)， (38， 118)， (42， 32)]， [(15， 1260)， (16， 1246)， (17， 1230)， (18， 1158)， (19， 1146)， (20， 1111)， (23， 784)， (24， 781)， (25， 738)， (30， 502)]， [(26， 668)， (28， 641)， (29， 588)， (31， 499)， (32， 465)， (33， 392)， (34， 390)， (35， 293)， (37， 199)， (39， 98)， (40， 88)， (41， 67)]]
TEST0049, worst_fit, True,0.0005610000000000001,43,5,5,1.0,12,0.416667,10000,[[(0， 2472)， (1， 2371)， (2， 2027)， (3， 2026)， (24， 781)]， [(4， 1962)， (5， 1939)， (6， 1864)， (7， 1840)， (8， 1743)]， [(9， 1681)， (10， 1639)， (11， 1554)， (12， 1542)， (13， 1298)， (14， 1280)， (25， 738)]， [(15， 1260)， (16， 1246)， (17， 1230)， (18， 1158)， (19， 1146)， (20， 1111)， (21， 869)， (22， 826)， (23， 784)]， [(26， 668)， (27， 648)， (28， 641)， (29， 588)， (30， 502)， (31， 499)， (32， 465)， (33， 392)， (34， 390)， (35， 293)， (36， 231)， (37， 199)， (38， 118)， (39， 98)， (40， 88)， (41， 67)， (42， 32)]]
TEST0049, worst_fit, True,0.0005610000000000001,43,5,5,1.0,12,0.416667,10000,[[(0， 2472)， (1， 2371)， (2， 2027)， (3， 2026)， (24， 781)]， [(4， 1962)， (5， 1939)， (6， 1864)， (7， 1840)， (8， 1743)]， [(9， 1681)， (10， 1639)， (11， 1554)， (12， 1542)， (13， 1298)， (14， 1280)， (25， 738)]， [(15， 1260)， (16， 1246)， (17， 1230)， (18， 1158)， (19， 1146)， (20， 1111)， (21， 869)， (22， 826)， (23， 784)]， [(26， 668)， (27， 648)， (28， 641)， (29， 588)， (30， 502)， (31， 499)， (32， 465)， (33， 392)， (34， 390)， (35， 293)， (36， 231)， (37， 199)， (38， 118)， (39， 98)， (40， 88)， (41， 67)， (42， 32)]]
TEST0049, almost_worst_fit, True,0.000762,43,6,5,1.2,12,0.5,10000,[[(0， 2472)， (1， 2371)， (2， 2027)， (3， 2026)， (26， 668)]， [(4， 1962)， (6， 1864)， (7， 1840)， (8， 1743)， (9， 1681)， (27， 648)]， [(5， 1939)， (11， 1554)， (12， 1542)， (13， 1298)， (14， 1280)， (15， 1260)， (25， 738)]， [(10， 1639)， (17， 1230)， (18， 1158)， (19， 1146)， (20， 1111)， (21， 869)， (22， 826)， (23， 784)， (24， 781)]， [(16， 1246)， (29， 588)， (30， 502)， (31， 499)， (32， 465)， (33， 392)， (34， 390)， (35， 293)， (36， 231)， (37， 199)， (38， 118)， (39， 98)， (40， 88)， (41， 67)， (42， 32)]， [(28， 641)]]
TEST0049, almost_worst_fit, True,0.000762,43,6,5,1.2,12,0.5,10000,[[(0， 2472)， (1， 2371)， (2， 2027)， (3， 2026)， (26， 668)]， [(4， 1962)， (6， 1864)， (7， 1840)， (8， 1743)， (9， 1681)， (27， 648)]， [(5， 1939)， (11， 1554)， (12， 1542)， (13， 1298)， (14， 1280)， (15， 1260)， (25， 738)]， [(10， 1639)， (17， 1230)， (18， 1158)， (19， 1146)， (20， 1111)， (21， 869)， (22， 826)， (23， 784)， (24， 781)]， [(16， 1246)， (29， 588)， (30， 502)， (31， 499)， (32， 465)， (33， 392)， (34， 390)， (35， 293)， (36， 231)， (37， 199)， (38， 118)， (39， 98)， (40， 88)， (41， 67)， (42， 32)]， [(28， 641)]]
TEST0049, best_fit, True,0.000633,43,5,5,1.0,12,0.416667,10000,[[(0， 2472)， (1， 2371)， (2， 2027)， (3， 2026)， (22， 826)， (36， 231)]， [(4， 1962)， (5， 1939)， (6， 1864)， (7， 1840)， (8， 1743)， (27， 648)]， [(9， 1681)， (10， 1639)， (11， 1554)， (12， 1542)， (13， 1298)， (14， 1280)， (21， 869)， (38， 118)]， [(15， 1260)， (16， 1246)， (17， 1230)， (18， 1158)， (19， 1146)， (20， 1111)， (23， 784)， (24， 781)， (25， 738)， (30， 502)， (42， 32)]， [(26， 668)， (28， 641)， (29， 588)， (31， 499)， (32， 465)， (33， 392)， (34， 390)， (35， 293)， (37， 199)， (39， 98)， (40， 88)， (41， 67)]]
TEST0049, best_fit, True,0.000633,43,5,5,1.0,12,0.416667,10000,[[(0， 2472)， (1， 2371)， (2， 2027)， (3， 2026)， (22， 826)， (36， 231)]， [(4， 1962)， (5， 1939)， (6， 1864)， (7， 1840)， (8， 1743)， (27， 648)]， [(9， 1681)， (10， 1639)， (11， 1554)， (12， 1542)， (13， 1298)， (14， 1280)， (21， 869)， (38， 118)]， [(15， 1260)， (16， 1246)， (17， 1230)， (18， 1158)， (19， 1146)， (20， 1111)， (23， 784)， (24， 781)， (25， 738)， (30， 502)， (42， 32)]， [(26， 668)， (28， 641)， (29， 588)， (31， 499)， (32， 465)， (33， 392)， (34， 390)， (35， 293)， (37， 199)， (39， 98)， (40， 88)， (41， 67)]]
TEST0014, next_fit, True,0.00016299999999999998,47,13,11,1.181818,24,0.541667,10000,[[(0， 4990)， (1， 4919)]， [(2， 4640)， (3， 4300)]， [(4， 4283)， (5， 4225)]， [(6， 4108)， (7， 4097)]， [(8， 4071)， (9， 3971)]， [(10， 3898)， (11， 3875)]， [(12， 3853)， (13， 3833)]， [(14， 3747)， (15， 3701)]， [(16， 3660)， (17， 3388)]， [(18， 3019)， (19， 2927)， (20， 2832)]， [(21， 2823)， (22， 2696)， (23， 2408)， (24， 1585)]， [(25， 1546)， (26， 1222)， (27， 1194)， (28， 1096)， (29， 1049)， (30， 958)， (31， 876)， (32， 865)， (33， 835)]， [(34， 676)， (35， 636)， (36， 613)， (37， 583)， (38， 527)， (39， 515)， (40， 506)， (41， 484)， (42， 478)， (43， 425)， (44， 294)， (45， 186)， (46， 64)]]
